UMAP1	UMAP2	driving_feats	labels	nSBM_labels	residuals	residuals_sign	observed	predicted	scaled_E25	scaled_E2	scaled_E1	scaled_telomere	scaled_ampl	scaled_del	shap_E25	shap_E2	shap_E1	shap_telomere	shap_ampl	shap_del	GC_scaled	GC_shap	bin	start	end	chr	good_residual
-3.0706515	-0.7023624	19_56	1	56	-0.1917328956257386	0	-0.442269099010138	-0.2505362033843994	0.2600570447534351	-0.27134160647466643	-0.4925460823510967	0.2951186860263181	-0.6961223222627653	-0.7091635013637707	0.0022730355	-0.03957579	-0.007378884	0.019812463	0.0010246517	-0.014886625	-0.9368398428313183	-0.03394572	2_197	196160721	197161540	2	True
-4.3878093	4.2017794	Length_Counts.E2	1	15	0.030021846452551106	0	-0.0347473470775316	-0.0647691935300827	0.4025437180242286	0.14939502925587356	-0.10674755278951947	0.14344101347629268	-0.6719733471087332	-0.5682526592704572	0.002129584	-0.03400554	-0.009876471	0.012669473	-0.0014386675	-0.02120809	-0.8852846481527707	-0.025142405	2_201	200164001	201164820	2	False
-4.531254	4.1757975	Length_Counts.E25	1	15	-0.042609849496710095	0	-0.220975631399977	-0.1783657819032669	-0.6746436538892208	-0.09102590544729215	0.4719502415528464	0.06760217720127998	-0.6478243719547011	-0.560424279154162	-0.04065631	-0.036995783	-0.029755017	0.005546642	-0.0011593368	-0.015089462	-0.33204272949996005	-0.011083666	2_203	202165641	203166460	2	True
-4.5049396	4.067585	Length_Counts.E2	1	15	0.06673304981490556	0	-0.108152625496183	-0.17488567531108856	-1.5883549124019205	-0.050955749663431193	1.918694727408761	0.02968275906377364	-0.6659361033202252	-0.5369391388052764	-0.040579423	-0.040589415	-0.03066701	0.005659088	0.00013886268	-0.016735394	-0.5542768641370489	-0.011173058	2_204	203166461	204167280	2	False
-4.6013317	3.977237	Length_Counts.E25	1	15	0.20082566497518256	0	-0.0479239338855581	-0.24874959886074066	-0.4278779182420598	-0.31141176225852735	-0.010297920399125172	-0.08407549534874541	-0.6780105908972412	-0.3725431563630774	-0.037518643	-0.03480499	-0.01516134	0.004744298	0.003770318	0.00020450796	-0.15794630504567106	-0.009146655	2_207	206168921	207169740	2	False
-3.2305818	-0.8622579	9_92	1	56	0.005230930051391053	0	-0.184070456424172	-0.18930138647556305	0.24224002412909135	-0.591902852745554	-0.15497236898471664	-0.12199491348625176	-0.7021595660512733	-0.45865533764232447	0.0015444384	-0.026271207	-0.014091594	0.010521286	0.0031670893	-0.024353055	-0.6887304684407758	-0.008224203	2_208	207169741	208170560	2	False
-3.1739445	-0.8485504	9_92	1	56	-0.06389326571384651	0	-0.352917290915644	-0.2890240252017975	-0.4272840175545817	0.4098510418509697	1.0988728520904094	-0.1599143316237581	-0.6357498843776851	-0.4508269575260294	-0.038030248	-0.03463123	-0.022834064	0.00587953	-0.0018932952	-0.017861467	-0.13762780631647953	-0.011267803	2_209	208170561	209171380	2	True
-4.45748	4.0799484	dist.to.closest.FGS	1	15	-0.08689821957519656	0	-0.344266903390199	-0.25736868381500244	0.6648993467176904	-0.15113113912308357	0.2308261605768606	-0.2357531678987708	-0.7564947601478453	-0.5291107586889813	-0.006302261	-0.034340933	-0.023652334	0.0132344505	0.0021090352	-0.022487927	-1.1380808584231712	-0.007179637	2_211	210172201	211173020	2	True
-3.4274032	2.0603046	mean.GC.content	1	15	-0.09296787819262237	0	-0.126125889927108	-0.033158011734485626	0.4028901600919242	-0.07099082755536167	0.4237254253576492	-0.34951142231128984	-0.7202712974167973	-0.3412296358978966	-0.0011091616	-0.035039406	-0.032501534	0.008171076	0.0031417015	0.0018697741	-1.4482908082219643	0.056429006	2_214	213174661	214175480	2	True
-4.6403756	3.5286987	9_92	1	15	0.0822279843368085	0	-0.00892249319176358	-0.09115047752857208	0.6848469860583619	-0.5518326969616931	0.13437652818646628	-0.42535025858630254	-0.6900850784742573	-0.3803715364793725	-0.0046849283	-0.024617597	-0.016868083	0.0074489196	0.0061494233	-0.00045022124	-1.0674853929826453	-0.016876832	2_216	215176301	216177120	2	False
-4.502845	4.102764	Length_Counts.E25	1	15	-0.05992578765335271	0	-0.190567486490633	-0.13064169883728027	-1.0023729007568372	-0.17116621701501405	-0.15497236898471664	-0.46326967672380887	-0.7685692477248613	-0.4429985774097341	-0.040904917	-0.036550388	-0.012440708	0.008459114	-0.00047437884	-0.019908115	-0.2733596385874383	-0.010126239	2_217	216177121	217177940	2	True
-4.545999	3.6601312	Length_Counts.E25	1	15	-0.09319301793651602	0	-0.227028661466408	-0.13383564352989197	-1.7839511546504454	3.35500749196475	1.677570646432775	-0.5770279311363279	-0.7866809790903855	-0.4429985774097341	-0.040005546	-0.034470346	-0.022133792	0.0038276091	0.00033259255	-0.026520086	1.6441420907637498	-0.0039460678	2_220	219179581	220180400	2	True
-4.619448	3.6131098	Length_Counts.E25	1	15	-0.1986589914790881	0	-0.397256005429436	-0.1985970139503479	-0.12845298830517174	1.3314646248797717	1.2435473006760007	-0.6149473492738343	-0.8047927104559094	-0.18466203357199265	-0.03942613	-0.033897012	-0.020871462	0.0037534926	0.0017645375	0.008883062	2.263976135876361	-0.009869503	2_221	220180401	221181220	2	True
-4.82515	3.3788733	Centromere_Length	1	15	0.06061841877076871	0	0.0546811726306761	-0.005937246140092611	0.8145623199621779	-0.3655064725667397	-0.588995714741491	-0.690786185548847	-0.7444202725708292	-0.23163231426976386	-0.017287165	-0.028155496	0.01147658	0.008296787	0.003358058	0.014522214	0.27880821350957186	-0.017495789	2_223	222182041	223182860	2	True
-4.6908197	3.586291	dist.to.closest.TSG	1	15	0.023108917411678066	0	0.0233107487360533	0.00020183132437523454	-0.05490333733340159	-0.437732928367149	-0.34787163376550523	-0.7287056036863533	-0.7685692477248613	-0.26294583473494465	-0.039584834	-0.029826961	-0.0061627897	0.010507104	-0.00062977604	0.010323937	-0.5294366339737518	-0.009354715	2_224	223182861	224183680	2	True
-4.7534757	3.5842648	Length_Counts.E25	1	15	0.10635825520822556	0	-0.0289230989806935	-0.13528135418891907	-0.2407992016864504	-0.3514819180423883	-0.010297920399125172	-0.7666250218238597	-0.8229044418214335	-0.2942593552001254	-0.037093062	-0.030745953	-0.01525844	0.011312102	0.00089193776	0.0070125773	-0.4696794765054283	-0.008806839	2_225	224183681	225184500	2	False
-4.800354	3.5256472	8_52	1	15	0.16679483382611004	0	0.0840195986500236	-0.08277523517608643	-0.6748416207850468	-0.17116621701501405	-0.20319718517991378	-0.804544439961366	-0.8410161731869574	-0.23946069438605916	-0.03362077	-0.032592896	-0.003977294	0.012781646	0.00068727206	0.015714537	-0.4962772701236757	-0.008805928	2_226	225184501	226185320	2	True
-2.956579	-0.70767	Centromere_Length	1	56	0.06497822982856118	0	-0.0347908111136309	-0.09976904094219208	-0.04926622997475505	-0.23127145069080546	-0.2996468175703081	-0.9941415306488978	-0.8530906607639734	-0.114206612525336	-0.028735863	-0.033615552	-0.003884334	-0.0052386443	-0.0021425115	0.012127138	-0.2683798754650838	-0.009450848	2_231	230188601	231189420	2	False
-4.5497065	3.5532722	Length_Counts.E2	1	15	-0.06513332164460878	0	-0.1599673662203	-0.09483404457569122	-1.8507649819917344	0.5701316649864135	0.03792689579607198	-1.032060948786404	-0.8047927104559094	-0.13769175287422147	-0.03649823	-0.038107265	-0.010833455	-0.009150677	0.0008570162	0.008614554	0.18589169219117327	-0.0070668906	2_232	231189421	232190240	2	True
-4.522279	3.4397695	Length_Counts.E25	1	15	-0.07104228733274753	0	-0.189585472626422	-0.11854318529367447	-0.7365083088348588	1.6920960269345202	0.7130743225288321	-1.0699803669239105	-0.8712023921294976	-0.004609290897203216	-0.03737672	-0.035554282	-0.02355346	-0.01933204	0.0020013652	0.013693993	1.5375898063073645	-0.00043609535	2_233	232190241	233191060	2	True
-3.2499182	2.6010969	distance.to.telomere	1	59	0.17404455426678425	0	0.101012242171619	-0.07303231209516525	0.3328098789695054	-0.4316222296101102	-0.588995714741491	-1.2595774576114422	-0.8289416856099414	0.01887584945168226	0.0029377155	-0.03133017	0.009514613	-0.0687568	0.00052407174	0.014291723	-0.3744195372471014	0.0006407024	2_238	237194341	238195160	2	True
-4.379074	3.2386212	distance.to.telomere	1	23	-0.12619242292694927	0	-0.256519602954911	-0.13032718002796173	-1.7323807782877616	1.1912190796362583	0.6648495063336349	-1.2974968757489485	-0.8047927104559094	0.11281641084722464	-0.033918817	-0.034289274	-0.020336023	-0.04455238	0.0010388084	0.011633896	1.5670603792394895	3.8509635e-05	2_239	238195161	239195980	2	True
-3.379738	2.4871047	distance.to.telomere	1	23	0.08511236385921774	0	0.00978640542845068	-0.07532595843076706	-1.0868107309990396	0.590166742878344	1.2435473006760007	-1.4112551301614675	-0.8229044418214335	0.15978669154499583	-0.033742554	-0.029527642	-0.022512566	-0.057511054	0.0001804081	0.013465214	2.1841534622973446	-0.004549769	2_242	241197621	242198440	2	False
-3.2228253	5.071313	distance.to.telomere	1	13	-0.10427300399310846	0	-0.362958563027456	-0.25868555903434753	0.4505655377792307	-0.050955749663431193	0.03792689579607198	-1.3161680271464569	-0.23729179433615658	-0.5134539984563908	-0.0053726747	-0.035182774	-0.020046445	-0.07217611	0.01130183	-0.025529683	0.22725301883100688	-0.015059206	3_6	5000566	6000678	3	True
-4.6003113	6.592767	dist.to.closest.TSG	1	10	-0.007997489963978976	0	-0.155654064809293	-0.14765657484531403	-0.8806084123066346	-0.050955749663431193	-0.20319718517991378	-1.126704871775082	-0.27351525706720453	-0.49779723822380045	-0.03495961	-0.03413046	-0.012613578	-0.026830154	0.008847945	-0.02056076	0.7437423327925178	-0.0017995617	3_11	10001131	11001243	3	True
-4.733788	6.5023265	dist.to.closest.TSG	1	10	-0.015029815272634556	0	-0.224885014132803	-0.20985519886016846	-1.4509064966299	0.6102018207702745	-0.010297920399125172	-1.088812240700807	-0.2855897446442206	-0.3803715364793725	-0.03735384	-0.035355106	-0.020751104	-0.021074688	0.00795148	-0.008803972	0.3746540072528768	-0.014357276	3_12	11001244	12001356	3	True
-4.556188	6.5379896	dist.to.closest.TSG	1	10	0.07804072404770761	0	-0.0468199947986135	-0.1248607188463211	-0.5620103885089943	-0.4115871517181797	0.4237254253576492	-0.9751343474779821	-0.2674780132786965	-0.2942593552001254	-0.03363935	-0.03342188	-0.024561595	-0.0060314033	0.008890525	0.01109193	0.6601262514232397	-0.0048352387	3_15	14001583	15001695	3	False
-4.661137	6.545933	dist.to.closest.TSG	1	10	-0.01721837392481823	0	-0.311985336453047	-0.29476696252822876	1.0966305023075178	-0.49172746328590167	-0.588995714741491	-0.7856711921066072	-0.46670705829946085	-0.3803715364793725	-0.023290621	-0.035464346	0.0065747364	0.00782284	-0.010097451	-0.009958787	-0.8559919239035869	-0.025729	3_20	19002148	20002260	3	True
-4.5263977	6.6101685	dist.to.closest.TSG	1	10	-0.08810396527928355	0	-0.305816710349741	-0.21771274507045746	0.7087193191087847	-0.33144684015045783	0.08615171199126913	-0.7477785610323322	-0.515005008607525	-0.30991611543271586	0.0035285824	-0.035373636	-0.021200191	0.0025541917	-0.003965017	0.0035919626	-0.5413880654674161	-0.012617125	3_21	20002261	21002373	3	True
-4.60106	6.616438	dist.to.closest.TSG	1	10	-0.1734592877106067	0	-0.392935197778165	-0.2194759100675583	0.5322912215486163	-0.33144684015045783	-0.39609644996070237	-0.5962080367352323	-0.563302958915589	-0.14552013299051678	-0.011164305	-0.031829305	-0.013810307	0.0010310631	-0.0060743894	0.014632973	-0.5835695883862327	-0.0098253535	3_25	24002713	25002825	3	True
-4.324744	6.5774646	mean.GC.content	1	10	-0.16172503805811034	0	-0.289057263500043	-0.12733222544193268	0.7361327850082958	-0.6119379306374845	-0.39609644996070237	-0.4446375124381323	-0.5934891778581292	0.11281641084722464	0.0016534232	-0.02475355	-0.01109981	0.010332764	-0.011381811	0.014125126	-1.353968236139606	0.07053615	3_29	28003165	29003277	3	True
-4.4532957	6.5815644	dist.to.closest.TSG	1	10	0.2292018716407525	1	0.172298714257549	-0.056903157383203506	-0.0057481570997954335	-0.591902852745554	-0.5407708985462939	-0.40674488136385734	-0.5995264216466372	0.0032190892190918662	-0.027820649	-0.018019518	0.005980158	0.010726181	-0.004720237	0.023715453	-1.1987167976189692	0.036110096	3_30	29003278	30003390	3	True
-4.4958215	6.5478935	dist.to.closest.TSG	1	10	-0.04746882075709899	0	-0.0771728066567858	-0.029703985899686813	-0.8437222304418474	-0.7521834758809979	-0.39609644996070237	-0.33095961921530737	-0.6236753968006691	-0.04375119147867932	-0.036005057	0.0344645	-0.0075364704	0.009149632	-0.0038358294	0.013327708	-0.6811143601359951	-0.012871393	3_32	31003504	32003616	3	True
-4.4195304	6.47606	Length_Counts.E25	1	10	-0.0655410891869163	0	-0.120971192280302	-0.055430103093385696	-1.8438410898102187	-0.5518326969616931	-0.10674755278951947	-0.10360383276965751	-0.6659361033202252	0.2302421125916525	-0.041430503	-0.027706765	-0.010339308	0.008005022	-0.0010309556	0.012714644	-0.378687905637694	-0.01352261	3_38	37004182	38004294	3	True
-4.640351	6.6511526	dist.to.closest.TSG	1	10	0.004812958189226696	0	-0.11127811437013	-0.11609107255935669	0.6112181483282614	0.3497458081751783	-0.058522736594322326	0.010074060453167437	-0.7504575163593373	0.38680971491755645	-0.0067299483	-0.037338793	-0.013166471	0.013413637	-0.0008669371	7.69824e-05	-0.038473836857953914	-0.0144511415	3_41	40004521	41004633	3	False
-4.4111643	6.474199	dist.to.closest.TSG	1	10	0.016316121427046727	0	-0.0413719732484942	-0.057688094675540924	0.7064377506343896	-0.6119379306374845	-0.20319718517991378	0.047966691527442415	-0.7504575163593373	0.43377999561532765	0.0017295649	-0.018662117	-0.009939596	0.015519138	0.0017259704	-0.016731333	-0.6029027863906901	-0.0067208987	3_42	41004634	42004746	3	False
-4.4872108	6.435777	Length_Counts.E25	1	10	-0.12882045038217882	0	-0.276394249277061	-0.1475737988948822	-1.0524981187799909	0.7704824439057183	0.6648495063336349	0.0858593226017174	-0.7927182228788934	0.5746908377086413	-0.043281198	-0.03563654	-0.023830613	0.008752645	0.0014123066	-0.014370048	0.7413821761530078	0.0019232007	3_43	42004747	43004859	3	True
-4.5588126	6.5465903	Length_Counts.E25	1	10	0.10347507205423061	0	-0.0631709912735587	-0.1666460633277893	-2.6645029581122834	0.009149484012360229	1.1953224844808037	0.2753224779730923	-0.8289416856099414	0.7077732996856595	-0.034073215	-0.029236795	-0.02131743	0.016072044	-0.00013914552	-0.015108956	0.9460378864573411	-0.0010162555	3_48	47005312	48005424	3	False
-4.6263237	6.5530977	dist.to.closest.TSG	1	10	0.07645782762192875	0	-0.0892832434830746	-0.16574107110500336	-2.0473411603745983	1.2913944690959107	1.291772116871198	0.31321510904736727	-0.8229044418214335	0.7860571008486112	-0.0340365	-0.028318493	-0.024219975	0.013364829	0.0004681592	-0.00906747	1.4815674711808116	-0.008034405	3_49	48005425	49005537	3	False
-4.53205	6.466006	dist.to.closest.TSG	1	10	-0.08558286852517916	0	-0.246574611732157	-0.16099174320697784	-2.181958649536307	2.2931483636924344	2.78674141892231	0.35110774012164225	-0.8108299542444175	0.809542241197497	-0.035462663	-0.03515351	-0.024776269	0.011406546	-0.0009011916	-0.0047589117	2.024654578760571	-0.011734305	3_50	49005538	50005650	3	True
-4.762818	6.276334	dist.to.closest.TSG	1	10	-0.06933264504546932	0	-0.27308672736759	-0.20375408232212067	-2.278712495285087	0.9107279891492316	1.1953224844808037	0.4647856333444672	-0.8168671980329254	0.8643409020115634	-0.03654298	-0.029138053	-0.023195377	0.012518325	-0.0013800841	-0.0053157993	1.7796259908858927	-0.011854656	3_53	52005877	53005989	3	True
-4.6987414	6.248392	dist.to.closest.TSG	1	10	0.029878377319126126	0	-0.198439777492733	-0.22831815481185913	-0.4477092520314335	0.30967565239131734	0.4719502415528464	0.5026782644187422	-0.8108299542444175	0.8408557616626777	-0.035752434	-0.032939367	-0.02164031	0.011778674	-0.0012520764	-0.006357187	0.7550346779905761	-0.0073161097	3_54	53005990	54006102	3	False
-4.7737136	6.223959	dist.to.closest.FGS	1	10	-0.13992861369443998	0	-0.568657074960004	-0.42872846126556396	0.8623366810973975	-0.5518326969616931	-0.588995714741491	0.5784635265672922	-0.8530906607639734	0.9113111827093344	-0.016881105	-0.032863054	-0.0036244208	0.018382102	0.0008807075	-0.02321105	0.9384803636010534	-0.015560408	3_56	55006216	56006328	3	True
-4.780117	6.1734533	dist.to.closest.FGS	1	10	0.11667471232238916	0	-0.153318771697844	-0.26999348402023315	0.0011806842541160257	-0.591902852745554	-0.5407708985462939	0.6163561576415671	-0.8591279045524814	0.8251990014300875	-0.032211084	-0.023750978	0.0011568393	0.012872869	0.0026623996	-0.022356497	-0.3011877266241507	-0.019589711	3_57	56006329	57006441	3	False
-4.739541	6.2388434	Length_Counts.E25	1	10	0.17166562749789965	0	-0.12314952538563	-0.29481515288352966	-1.2081693873127988	0.7304122881218573	0.8577487711144236	0.6542487887158421	-0.8470534169754655	0.7782287207323162	-0.040506773	-0.033038042	-0.026053067	0.011501323	0.000938097	-0.011143833	-0.39867391292542165	-0.013612306	3_58	57006442	58006554	3	False
-4.791702	6.10493	dist.to.closest.FGS	1	10	0.10715496356783187	0	-0.103543074771783	-0.21069803833961487	-0.7661637498295999	0.22953534082359545	-0.058522736594322326	0.6921414197901171	-0.8530906607639734	0.8721692821278585	-0.03462263	-0.031049749	-0.006528097	0.010905608	-0.00046863125	-0.013345918	0.45936856578149926	-0.009145674	3_59	58006555	59006667	3	False
-4.8113747	6.203159	dist.to.closest.TSG	1	10	-0.09903875058137518	0	-0.372718841485611	-0.27368009090423584	-0.2675593768297356	-0.5317976190697626	0.08615171199126913	0.8058193130129421	-0.7866809790903855	0.8721692821278585	-0.03798141	-0.029049862	-0.020961856	0.016793005	-0.002010159	-0.014432911	-0.4025405525263129	-0.013978438	3_62	61006894	62007006	3	True
-4.6772175	6.038379	dist.to.closest.FGS	1	10	0.23955514090949553	1	0.0838991458981659	-0.15565599501132965	-0.2589824610680723	-0.03092067177150072	-0.39609644996070237	0.9194972062357669	-0.8530906607639734	0.7390868201508403	-0.036113866	-0.03409568	-0.009035746	0.015571521	0.0009820219	-0.0067117233	-0.4042981159812632	-0.011596378	3_65	64007233	65007345	3	False
-4.5573316	6.0999312	Length_Counts.E21	1	43	-0.18247115411710413	0	-0.321580720924851	-0.1391095668077469	0.4817453238718323	-0.7321483979890674	-0.44432126615589956	1.033175099458592	-0.8047927104559094	0.652974638871593	-0.0062783	-0.007922332	-0.016222095	0.016667727	0.001853153	-0.021608504	-0.8858705026377488	-0.025742905	3_68	67007572	68007684	3	True
-4.118843	6.223644	Length_Counts.E25	1	43	-0.006939518985250859	0	-0.21830050998638	-0.21136099100112915	-1.4888963439389173	0.16943010714780404	0.13437652818646628	1.184745623755692	-0.7746064915133695	0.7156016798019545	-0.039237965	-0.033493396	-0.019103842	0.009156591	0.0006205505	-0.008235324	0.2108490932514734	-0.018274011	3_72	71008024	72008136	3	True
-1.1250857	4.179085	mean.GC.content	1	27	0.03125415203452439	0	0.156531701062921	0.1252775490283966	0.75212851019104	-0.27134160647466643	-0.4925460823510967	1.7910277209440915	-0.46066981451095285	-0.19249041368828798	0.008680354	-0.03211683	-0.000902175	0.016827557	-0.008784888	0.020401625	-1.5322144631958603	0.078027435	3_88	87009832	88009944	3	True
-4.1746707	5.69293	Length_Counts.E25	1	43	-0.05240087178894043	0	-0.168530985390625	-0.11613011360168457	-0.2913154043288606	-0.4115871517181797	-0.10674755278951947	2.2457392938353915	-0.18899384402809247	-0.9988135656666929	-0.040494148	-0.039030436	-0.013598901	0.009147007	0.006921866	0.0055569247	-0.7903762215854344	-0.013354108	3_100	99011188	100011300	3	True
-2.6450036	7.1755133	9_92	1	10	-0.0684753111277017	0	-0.173071374622384	-0.10459606349468231	-0.5595259039663776	0.22953534082359545	1.0024232197000151	2.1975655454074796	-0.11654691856599632	-1.006641945782988	-0.041087247	-0.035942983	-0.0318924	0.010721161	0.0068219746	0.0129376035	-0.4972292836617806	-0.016313117	3_102	101011414	102011526	3	True
-3.2373831	5.9172363	mean.GC.content	1	10	-0.03681037512081096	0	-0.0501284714083595	-0.013318096287548542	-0.9129314572226316	-0.09102590544729215	-0.2996468175703081	2.0459950211103797	-0.17088211266256834	-0.9440149048526265	-0.035027597	-0.035493653	-0.014524526	0.014022626	0.008781207	-0.0010828713	-1.359533853746956	0.06101745	3_106	105011866	106011978	3	True
-2.787364	6.4310813	Centromere_Length	1	10	0.016227954831082858	0	0.145082482900579	0.12885452806949615	0.8539230880247907	-0.591902852745554	-0.5407708985462939	2.008102390036105	-0.18295660023958438	-0.959671665085217	-0.011499345	-0.027271977	0.017564675	0.020515848	0.0092601245	0.007973975		0.0143734375	3_107	106011979	107012091	3	True
-4.6972976	5.3320775	dist.to.closest.FGS	1	43	0.032163156680715954	0	-0.189446882791864	-0.22161003947257996	-0.319802840638228	-0.019701028152019656	-0.39609644996070237	1.8186392346647298	-0.14673313750853628	-1.0144703258992833	-0.035186335	-0.038170464	-0.013516684	0.00897377	0.007785637	0.010355568	-0.4359342581703753	-0.0064313905	3_112	111012544	112012656	3	False
-4.766996	5.2778583	dist.to.closest.FGS	1	43	0.05468330130885499	0	-0.134093594095007	-0.188776895403862	-0.2675593768297356	0.3497458081751783	1.1470976682856064	1.7428539725161798	-0.04409999310390017	-0.9675000452015121	-0.03736379	-0.04094208	-0.036115054	0.0059319823	0.0020537928	0.0047077364	-0.5262290806684666	-0.009678449	3_114	113012770	114012882	3	False
-4.7087555	5.33033	dist.to.closest.FGS	1	43	-0.21666357705898837	0	-0.267701682099777	-0.05103810504078865	0.3164429658570874	0.5500965870944831	0.8095239549192265	1.7049613414419047	-0.08636069962345634	-0.8970446241548554	0.0010269172	-0.039279647	-0.04242144	0.018319968	0.0024308912	0.005895125	-0.7276897916921882	-0.012997963	3_115	114012883	115012995	3	True
-4.7534747	5.346287	dist.to.closest.FGS	1	43	0.07692120243937828	0	-0.0690870655593171	-0.14600826799869537	-1.5412387911953227	0.2896405744993869	0.6648495063336349	1.5154981860705299	-0.17088211266256834	-0.7561337820615419	-0.038221236	-0.03552717	-0.03529092	0.008921848	0.005640729	-0.0060386164	-0.1753754759739373	-0.012923902	3_120	119013448	120013560	3	False
-2.3926222	7.0723696	9_92	1	10	0.05764436538226137	0	0.0315906405717803	-0.02605372481048107	0.23329686961014992	-0.15113113912308357	-0.058522736594322326	1.4776055549962548	-0.1950310878166004	-0.8265892031081987	-0.0009160782	-0.033175737	-0.020406742	0.010480966	0.004825385	-0.011423419	-0.645837550790196	-0.010326118	3_121	120013561	121013673	3	True
-2.7730434	6.9631495	9_92	1	10	0.07481908417366037	0	-0.0227432736096572	-0.09756235778331757	-0.20562543347055845	-0.5718677748536235	-0.15497236898471664	1.43971292392198	-0.17691935645107645	-0.842245963340789	-0.034584455	-0.02828628	-0.016571166	0.008542272	0.0074278256	-0.0011892855	-0.4950523016550736	-0.011664858	3_122	121013674	122013786	3	False
-3.4144442	6.0227194	Length_Counts.E25	1	43	0.08331501158559333	0	-0.0539059820524453	-0.13722099363803864	-0.8490871333187331	0.8105525996895793	0.4719502415528464	1.21235713747633	-0.17691935645107645	-0.8265892031081987	-0.037403356	-0.0370671	-0.030671343	0.004251273	0.006802776	-0.012426811	1.1093545883879208	-0.003028402	3_128	127014352	128014464	3	False
-3.1841242	6.2907376	Length_Counts.E25	1	10	-0.029174309234462542	0	-0.180709954361759	-0.15153564512729645	-1.2332517930139584	0.6703070544460659	0.6166246901384378	1.13657187532778	-0.12862140614301235	-0.842245963340789	-0.03780422	-0.03512466	-0.025021872	0.0027531595	0.009546773	-0.0029229778	1.1996040769080138	-0.0037128034	3_130	129014578	130014690	3	True
-3.136549	6.3056536	Length_Counts.E25	1	10	-0.07272646436287333	0	-0.181072911711468	-0.10834644734859467	-0.18589803230149338	-0.49172746328590167	-0.4925460823510967	1.0228939821049552	-0.1105096747774884	-0.9518432849689218	-0.03252173	-0.028815284	-0.0056319637	0.012079753	0.0042154877	0.00091020006	-0.9459791727970617	-0.026011353	3_133	132014917	133015029	3	True
-3.3515015	5.934733	Length_Counts.E2	1	10	-0.0801974800972193	0	-0.208309095874235	-0.12811161577701569	-0.37545133505492834	-0.2913766843665969	-0.2996468175703081	0.9850013510306802	-0.03806274931539225	-0.9048730042711507	-0.03542958	-0.038072377	-0.008491035	0.0031463664	0.0029487927	-0.0028415825	0.44680198707860186	-0.0069305045	3_134	133015030	134015142	3	True
-3.299111	6.33852	Length_Counts.E25	1	10	-0.012939656955054196	0	-0.153953145128539	-0.1410134881734848	-1.2511133561898629	0.06925471768815165	0.03792689579607198	0.8713234578078553	0.040421419935211825	-0.8735594838059698	-0.041084796	-0.03712137	-0.020275306	0.013199207	0.005736191	0.0011624557	-0.4741612633155527	-0.014375461	3_137	136015369	137015481	3	True
-2.6317616	7.056744	9_92	1	10	0.041101927478978215	0	0.121271627565095	0.08016970008611679	0.16948224074062537	-0.5518326969616931	-0.15497236898471664	0.8334308267335803	0.14909180812835604	-1.0222987060155786	-0.004782697	-0.03142299	-0.014958711	0.015274625	0.0037066299	0.0099303415	0.3971508194762455	-0.012628662	3_138	137015482	138015594	3	True
-2.7546668	6.512517	Length_Counts.E21	1	10	-0.09201676906311476	0	-0.0602655759569403	0.03175119310617447	0.6945597368848271	-0.33144684015045783	-0.39609644996070237	0.7197529335107553	0.09475661403178402	-1.037955466248169	0.0047434666	-0.031056177	-0.008914338	0.018723262	0.0019034082	0.007919822	-0.2947433272893437	-0.011163159	3_141	140015821	141015933	3	True
-3.4253411	6.416247	22_41	1	10	-0.10434109620096357	0	-0.0987467476660219	0.005594348534941673	0.8445196604730537	-0.6119379306374845	-0.10674755278951947	0.6060750402879304	0.11286834539730797	-1.0457838463644642	-0.008401271	-0.027543582	-0.017395055	0.02359728	0.000975098	0.0058977255	-0.6696901976788149	-0.012391725	3_144	143016160	144016272	3	True
-3.486712	5.5815635	22_41	1	10	-0.1516865437179778	0	-0.0524155070334647	0.09927103668451309	0.637149337095275	-0.7922536316648587	-0.39609644996070237	0.5302897781393804	0.14909180812835604	-1.1005825071785305	-0.0036255224	0.013541092	-0.019901631	0.025351763	0.00094333524	0.0033788248	-1.2426558839927362	0.018837279	3_146	145016386	146016498	3	False
-3.0430868	6.0375676	Length_Counts.E2	1	10	-0.050238233677371236	0	-0.166640598944648	-0.11640236526727676	0.3791143359032166	-0.3715169959343188	-0.25142200137511095	0.41661188491655543	0.21550148980194428	-1.1084108872948255	-0.0021076167	-0.034537334	-0.010151922	0.016734047	0.00021259984	0.0050909254	-0.8888834685605289	-0.023519821	3_149	148016725	149016837	3	True
-2.7241976	7.1676884	9_92	1	10	0.015382861619864907	0	-0.0899812449756513	-0.1053641065955162	-0.08475179605157303	-0.17116621701501405	0.6166246901384378	0.34082662276800546	0.24568770874448426	-1.2101798288066632	-0.042532977	-0.036018547	-0.0304488	0.013689533	0.0018098151	0.0068836254	-0.689902177410748	-0.016785137	3_151	150016951	151017063	3	False
-3.6426187	5.7381463	11_77	1	43	0.04771363477786361	0	-0.0405700605026883	-0.08828369528055191	0.017894039434229597	-0.33144684015045783	-0.34787163376550523	0.26504136061945555	0.1792780270708962	-1.163209548108892	-0.0236076	-0.036547523	-0.0116839325	0.018091604	0.0007895625	0.0068831607	-0.0750478954205092	-0.012974774	3_153	152017177	153017289	3	False
